Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-31,22.705036163330078,22.705036163330078,22.705036163330078,22.705036163330078,0,0.0,0
2004-09-01,22.705036163330078,22.705036163330078,22.705036163330078,22.705036163330078,0,0.0,0
2004-09-02,23.048254013061523,23.048254013061523,23.048254013061523,23.048254013061523,0,0.0,0
2004-09-03,22.95144844055176,22.95144844055176,22.95144844055176,22.951448440551758,0,0.0,0
2004-09-07,23.215459823608402,23.215459823608402,23.215459823608402,23.2154598236084,0,0.0,0
2004-09-08,22.916248321533203,22.916248321533203,22.916248321533203,22.916248321533203,0,0.0,0
2004-09-09,23.1274585723877,23.1274585723877,23.1274585723877,23.127458572387695,0,0.0,0
2004-09-10,22.986650466918945,22.986650466918945,22.986650466918945,22.986650466918945,0,0.0,0
2004-09-13,23.01305389404297,23.01305389404297,23.01305389404297,23.01305389404297,0,0.0,0
2004-09-14,22.916248321533203,22.916248321533203,22.916248321533203,22.916248321533203,0,0.0,0
2004-09-15,22.87224769592285,22.87224769592285,22.87224769592285,22.87224769592285,0,0.0,0
2004-09-16,23.05705451965332,23.05705451965332,23.05705451965332,23.05705451965332,0,0.0,0
2004-09-17,22.925045013427734,22.925045013427734,22.925045013427734,22.925045013427734,0,0.0,0
2004-09-20,22.916248321533203,22.916248321533203,22.916248321533203,22.916248321533203,0,0.0,0
2004-09-21,23.101055145263672,23.101055145263672,23.101055145263672,23.101055145263672,0,0.0,0
2004-09-22,22.88104248046875,22.88104248046875,22.88104248046875,22.88104248046875,0,0.0,0
2004-09-23,22.766637802124023,22.766637802124023,22.766637802124023,22.766637802124023,0,0.0,0
2004-09-24,22.96904754638672,22.96904754638672,22.96904754638672,22.96904754638672,0,0.0,0
2004-09-27,22.845844268798825,22.845844268798825,22.845844268798825,22.845844268798828,0,0.0,0
2004-09-28,23.382667541503906,23.382667541503906,23.382667541503906,23.382667541503906,0,0.0,0
2004-09-29,23.470672607421875,23.470672607421875,23.470672607421875,23.470672607421875,0,0.0,0
2004-09-30,23.761085510253906,23.761085510253906,23.761085510253906,23.761085510253906,0,0.0,0
2004-10-01,24.016296386718754,24.016296386718754,24.016296386718754,24.01629638671875,0,0.0,0
2004-10-04,24.042695999145508,24.042695999145508,24.042695999145508,24.042695999145508,0,0.0,0
2004-10-05,24.02509880065918,24.02509880065918,24.02509880065918,24.02509880065918,0,0.0,0
2004-10-06,24.412315368652347,24.412315368652347,24.412315368652347,24.412315368652344,0,0.0,0
2004-10-07,24.016296386718754,24.016296386718754,24.016296386718754,24.01629638671875,0,0.0,0
2004-10-08,23.857887268066406,23.857887268066406,23.857887268066406,23.857887268066406,0,0.0,0
2004-10-11,23.76988983154297,23.76988983154297,23.76988983154297,23.76988983154297,0,0.0,0
2004-10-12,23.558673858642578,23.558673858642578,23.558673858642578,23.558673858642578,0,0.0,0
2004-10-13,22.87224769592285,22.87224769592285,22.87224769592285,22.87224769592285,0,0.0,0
2004-10-14,22.845844268798825,22.845844268798825,22.845844268798825,22.845844268798828,0,0.0,0
2004-10-15,23.083454132080078,23.083454132080078,23.083454132080078,23.083454132080078,0,0.0,0
2004-10-18,22.96904754638672,22.96904754638672,22.96904754638672,22.96904754638672,0,0.0,0
2004-10-19,22.45862579345703,22.45862579345703,22.45862579345703,22.45862579345703,0,0.0,0
2004-10-20,22.740238189697266,22.740238189697266,22.740238189697266,22.740238189697266,0,0.0,0
2004-10-21,22.986650466918945,22.986650466918945,22.986650466918945,22.986650466918945,0,0.0,0
2004-10-22,22.784236907958984,22.784236907958984,22.784236907958984,22.784236907958984,0,0.0,0
2004-10-25,23.083454132080078,23.083454132080078,23.083454132080078,23.083454132080078,0,0.0,0
2004-10-26,23.35626792907715,23.35626792907715,23.35626792907715,23.35626792907715,0,0.0,0
2004-10-27,23.44426918029785,23.44426918029785,23.44426918029785,23.44426918029785,0,0.0,0
2004-10-28,23.118654251098633,23.118654251098633,23.118654251098633,23.118654251098633,0,0.0,0
2004-10-29,23.365066528320312,23.365066528320312,23.365066528320312,23.365066528320312,0,0.0,0
2004-11-01,23.44426918029785,23.44426918029785,23.44426918029785,23.44426918029785,0,0.0,0
2004-11-02,23.35626792907715,23.35626792907715,23.35626792907715,23.35626792907715,0,0.0,0
2004-11-03,23.813888549804684,23.813888549804684,23.813888549804684,23.813888549804688,0,0.0,0
2004-11-04,24.29791259765625,24.29791259765625,24.29791259765625,24.29791259765625,0,0.0,0
2004-11-05,24.341911315917965,24.341911315917965,24.341911315917965,24.34191131591797,0,0.0,0
2004-11-08,24.29791259765625,24.29791259765625,24.29791259765625,24.29791259765625,0,0.0,0
2004-11-09,24.544321060180668,24.544321060180668,24.544321060180668,24.544321060180664,0,0.0,0
2004-11-10,24.61472511291504,24.61472511291504,24.61472511291504,24.61472511291504,0,0.0,0
2004-11-11,24.834730148315426,24.834730148315426,24.834730148315426,24.83473014831543,0,0.0,0
2004-11-12,25.08994483947754,25.08994483947754,25.08994483947754,25.08994483947754,0,0.0,0
2004-11-15,24.94034194946289,24.94034194946289,24.94034194946289,24.94034194946289,0,0.0,0
2004-11-16,24.746732711791992,24.746732711791992,24.746732711791992,24.746732711791992,0,0.0,0
2004-11-17,25.081144332885742,25.081144332885742,25.081144332885742,25.081144332885742,0,0.0,0
2004-11-18,25.09875106811523,25.09875106811523,25.09875106811523,25.098751068115234,0,0.0,0
2004-11-19,25.0107421875,25.0107421875,25.0107421875,25.0107421875,0,0.0,0
2004-11-22,25.33636093139648,25.33636093139648,25.33636093139648,25.336360931396484,0,0.0,0
2004-11-23,25.23075294494629,25.23075294494629,25.23075294494629,25.23075294494629,0,0.0,0
2004-11-24,25.48596382141113,25.48596382141113,25.48596382141113,25.485963821411133,0,0.0,0
2004-11-26,25.749975204467777,25.749975204467777,25.749975204467777,25.749975204467773,0,0.0,0
2004-11-29,25.793975830078125,25.793975830078125,25.793975830078125,25.793975830078125,0,0.0,0
2004-11-30,25.74117660522461,25.74117660522461,25.74117660522461,25.74117660522461,0,0.0,0
2004-12-01,26.04039192199707,26.04039192199707,26.04039192199707,26.04039192199707,0,0.0,0
2004-12-02,25.670772552490238,25.670772552490238,25.670772552490238,25.670772552490234,0,0.0,0
2004-12-03,25.749975204467777,25.749975204467777,25.749975204467777,25.749975204467773,0,0.0,0
2004-12-06,25.565166473388672,25.565166473388672,25.565166473388672,25.565166473388672,0,0.0,0
2004-12-07,24.97554016113281,24.97554016113281,24.97554016113281,24.975540161132812,0,0.0,0
2004-12-08,25.019542694091793,25.019542694091793,25.019542694091793,25.019542694091797,0,0.0,0
2004-12-09,25.142749786376953,25.142749786376953,25.142749786376953,25.142749786376953,0,0.0,0
2004-12-10,25.16914939880371,25.16914939880371,25.16914939880371,25.16914939880371,0,0.0,0
2004-12-13,25.582767486572266,25.582767486572266,25.582767486572266,25.582767486572266,0,0.0,0
2004-12-14,25.591567993164062,25.591567993164062,25.591567993164062,25.591567993164062,0,0.0,0
2004-12-15,25.89958381652832,25.89958381652832,25.89958381652832,25.89958381652832,0,0.0,0
2004-12-16,25.749975204467777,25.749975204467777,25.749975204467777,25.749975204467773,0,0.0,0
2004-12-17,25.661972045898438,25.661972045898438,25.661972045898438,25.661972045898438,0,0.0,0
2004-12-20,25.74117660522461,25.74117660522461,25.74117660522461,25.74117660522461,0,0.0,0
2004-12-21,26.119592666625977,26.119592666625977,26.119592666625977,26.119592666625977,0,0.0,0
2004-12-22,26.09318733215332,26.09318733215332,26.09318733215332,26.09318733215332,0,0.0,0
2004-12-23,26.154794692993164,26.154794692993164,26.154794692993164,26.154794692993164,0,0.0,0
2004-12-27,26.04039192199707,26.04039192199707,26.04039192199707,26.04039192199707,0,0.0,0
2004-12-28,26.3396053314209,26.3396053314209,26.3396053314209,26.3396053314209,0,0.0,0
2004-12-29,26.31319999694824,26.31319999694824,26.31319999694824,26.313199996948242,0,0.0,0
2004-12-30,26.172395706176758,26.172395706176758,26.172395706176758,26.172395706176758,0,0.0,0
2004-12-31,26.163597106933594,26.163597106933594,26.163597106933594,26.163597106933594,0,0.0,0
2005-01-03,25.81157684326172,25.81157684326172,25.81157684326172,25.81157684326172,0,0.0,0
2005-01-04,25.221946716308594,25.221946716308594,25.221946716308594,25.221946716308594,0,0.0,0
2005-01-05,24.85233306884766,24.85233306884766,24.85233306884766,24.852333068847656,0,0.0,0
2005-01-06,24.993144989013675,24.993144989013675,24.993144989013675,24.993144989013672,0,0.0,0
2005-01-07,24.98433876037598,24.98433876037598,24.98433876037598,24.984338760375977,0,0.0,0
2005-01-10,25.116348266601562,25.116348266601562,25.116348266601562,25.116348266601562,0,0.0,0
2005-01-11,24.81713104248047,24.81713104248047,24.81713104248047,24.81713104248047,0,0.0,0
2005-01-12,24.96674156188965,24.96674156188965,24.96674156188965,24.96674156188965,0,0.0,0
2005-01-13,24.957944869995117,24.957944869995117,24.957944869995117,24.957944869995117,0,0.0,0
2005-01-14,25.28355598449707,25.28355598449707,25.28355598449707,25.28355598449707,0,0.0,0
2005-01-18,25.33636093139648,25.33636093139648,25.33636093139648,25.336360931396484,0,0.0,0
2005-01-19,25.177949905395508,25.177949905395508,25.177949905395508,25.177949905395508,0,0.0,0
2005-01-20,24.922739028930664,24.922739028930664,24.922739028930664,24.922739028930664,0,0.0,0
2005-01-21,24.96674156188965,24.96674156188965,24.96674156188965,24.96674156188965,0,0.0,0
2005-01-24,24.667524337768555,24.667524337768555,24.667524337768555,24.667524337768555,0,0.0,0
2005-01-25,24.73793029785156,24.73793029785156,24.73793029785156,24.737930297851562,0,0.0,0
2005-01-26,24.869932174682617,24.869932174682617,24.869932174682617,24.869932174682617,0,0.0,0
2005-01-27,24.957944869995117,24.957944869995117,24.957944869995117,24.957944869995117,0,0.0,0
2005-01-28,24.922739028930664,24.922739028930664,24.922739028930664,24.922739028930664,0,0.0,0
2005-01-31,25.318758010864258,25.318758010864258,25.318758010864258,25.318758010864258,0,0.0,0
2005-02-01,25.52116584777832,25.52116584777832,25.52116584777832,25.52116584777832,0,0.0,0
2005-02-02,25.802783966064453,25.802783966064453,25.802783966064453,25.802783966064453,0,0.0,0
2005-02-03,25.653173446655273,25.653173446655273,25.653173446655273,25.653173446655273,0,0.0,0
2005-02-04,25.87318229675293,25.87318229675293,25.87318229675293,25.87318229675293,0,0.0,0
2005-02-07,25.89958381652832,25.89958381652832,25.89958381652832,25.89958381652832,0,0.0,0
2005-02-08,25.864379882812496,25.864379882812496,25.864379882812496,25.8643798828125,0,0.0,0
2005-02-09,25.450763702392578,25.450763702392578,25.450763702392578,25.450763702392578,0,0.0,0
2005-02-10,25.71477508544922,25.71477508544922,25.71477508544922,25.71477508544922,0,0.0,0
2005-02-11,26.013986587524414,26.013986587524414,26.013986587524414,26.013986587524414,0,0.0,0
2005-02-14,26.0491886138916,26.0491886138916,26.0491886138916,26.0491886138916,0,0.0,0
2005-02-15,26.066789627075195,26.066789627075195,26.066789627075195,26.066789627075195,0,0.0,0
2005-02-16,26.43640899658203,26.43640899658203,26.43640899658203,26.43640899658203,0,0.0,0
2005-02-17,26.322002410888675,26.322002410888675,26.322002410888675,26.322002410888672,0,0.0,0
2005-02-18,26.533210754394535,26.533210754394535,26.533210754394535,26.53321075439453,0,0.0,0
2005-02-22,26.119592666625977,26.119592666625977,26.119592666625977,26.119592666625977,0,0.0,0
2005-02-23,26.41000747680664,26.41000747680664,26.41000747680664,26.41000747680664,0,0.0,0
2005-02-24,26.867628097534183,26.867628097534183,26.867628097534183,26.86762809753418,0,0.0,0
2005-02-25,27.351648330688477,27.351648330688477,27.351648330688477,27.351648330688477,0,0.0,0
2005-02-28,27.1844425201416,27.1844425201416,27.1844425201416,27.1844425201416,0,0.0,0
2005-03-01,27.1844425201416,27.1844425201416,27.1844425201416,27.1844425201416,0,0.0,0
2005-03-02,27.149242401123047,27.149242401123047,27.149242401123047,27.149242401123047,0,0.0,0
2005-03-03,27.219640731811527,27.219640731811527,27.219640731811527,27.219640731811523,0,0.0,0
2005-03-04,27.91487312316895,27.91487312316895,27.91487312316895,27.914873123168945,0,0.0,0
2005-03-07,27.721261978149414,27.721261978149414,27.721261978149414,27.721261978149414,0,0.0,0
2005-03-08,27.536462783813477,27.536462783813477,27.536462783813477,27.536462783813477,0,0.0,0
2005-03-09,27.56285667419434,27.56285667419434,27.56285667419434,27.562856674194336,0,0.0,0
2005-03-10,27.149242401123047,27.149242401123047,27.149242401123047,27.149242401123047,0,0.0,0
2005-03-11,27.369253158569336,27.369253158569336,27.369253158569336,27.369253158569336,0,0.0,0
2005-03-14,27.30764389038086,27.30764389038086,27.30764389038086,27.30764389038086,0,0.0,0
2005-03-15,27.202045440673825,27.202045440673825,27.202045440673825,27.202045440673828,0,0.0,0
2005-03-16,26.75322341918945,26.75322341918945,26.75322341918945,26.753223419189453,0,0.0,0
2005-03-17,27.087636947631836,27.087636947631836,27.087636947631836,27.087636947631836,0,0.0,0
2005-03-18,27.01723480224609,27.01723480224609,27.01723480224609,27.017234802246094,0,0.0,0
2005-03-21,26.894027709960934,26.894027709960934,26.894027709960934,26.894027709960938,0,0.0,0
2005-03-22,26.814826965332028,26.814826965332028,26.814826965332028,26.81482696533203,0,0.0,0
2005-03-23,26.48040771484375,26.48040771484375,26.48040771484375,26.48040771484375,0,0.0,0
2005-03-24,26.55081176757812,26.55081176757812,26.55081176757812,26.550811767578125,0,0.0,0
2005-03-28,26.33080291748047,26.33080291748047,26.33080291748047,26.33080291748047,0,0.0,0
2005-03-29,25.644367218017575,25.644367218017575,25.644367218017575,25.644367218017578,0,0.0,0
2005-03-30,25.987586975097656,25.987586975097656,25.987586975097656,25.987586975097656,0,0.0,0
2005-03-31,26.260402679443356,26.260402679443356,26.260402679443356,26.26040267944336,0,0.0,0
2005-04-01,26.269203186035156,26.269203186035156,26.269203186035156,26.269203186035156,0,0.0,0
2005-04-04,26.145992279052734,26.145992279052734,26.145992279052734,26.145992279052734,0,0.0,0
2005-04-05,26.163597106933594,26.163597106933594,26.163597106933594,26.163597106933594,0,0.0,0
2005-04-06,26.20759582519531,26.20759582519531,26.20759582519531,26.207595825195312,0,0.0,0
2005-04-07,26.41000747680664,26.41000747680664,26.41000747680664,26.41000747680664,0,0.0,0
2005-04-08,25.978788375854492,25.978788375854492,25.978788375854492,25.978788375854492,0,0.0,0
2005-04-11,25.855581283569336,25.855581283569336,25.855581283569336,25.855581283569336,0,0.0,0
2005-04-12,25.961185455322266,25.961185455322266,25.961185455322266,25.961185455322266,0,0.0,0
2005-04-13,25.26594734191894,25.26594734191894,25.26594734191894,25.265947341918945,0,0.0,0
2005-04-14,24.517921447753906,24.517921447753906,24.517921447753906,24.517921447753906,0,0.0,0
2005-04-15,23.910694122314457,23.910694122314457,23.910694122314457,23.910694122314453,0,0.0,0
2005-04-18,24.262706756591797,24.262706756591797,24.262706756591797,24.262706756591797,0,0.0,0
2005-04-19,24.73793029785156,24.73793029785156,24.73793029785156,24.737930297851562,0,0.0,0
2005-04-20,24.20110511779785,24.20110511779785,24.20110511779785,24.20110511779785,0,0.0,0
2005-04-21,24.649925231933594,24.649925231933594,24.649925231933594,24.649925231933594,0,0.0,0
2005-04-22,24.315513610839844,24.315513610839844,24.315513610839844,24.315513610839844,0,0.0,0
2005-04-25,24.65872573852539,24.65872573852539,24.65872573852539,24.65872573852539,0,0.0,0
2005-04-26,24.183504104614258,24.183504104614258,24.183504104614258,24.183504104614258,0,0.0,0
2005-04-27,23.945890426635742,23.945890426635742,23.945890426635742,23.945890426635742,0,0.0,0
2005-04-28,23.532276153564453,23.532276153564453,23.532276153564453,23.532276153564453,0,0.0,0
2005-04-29,23.981094360351562,23.981094360351562,23.981094360351562,23.981094360351562,0,0.0,0
2005-05-02,24.165903091430664,24.165903091430664,24.165903091430664,24.165903091430664,0,0.0,0
2005-05-03,24.245105743408203,24.245105743408203,24.245105743408203,24.245105743408203,0,0.0,0
2005-05-04,24.71153450012207,24.71153450012207,24.71153450012207,24.71153450012207,0,0.0,0
2005-05-05,24.649925231933594,24.649925231933594,24.649925231933594,24.649925231933594,0,0.0,0
2005-05-06,24.746732711791992,24.746732711791992,24.746732711791992,24.746732711791992,0,0.0,0
2005-05-09,24.799531936645508,24.799531936645508,24.799531936645508,24.799531936645508,0,0.0,0
2005-05-10,24.341911315917965,24.341911315917965,24.341911315917965,24.34191131591797,0,0.0,0
2005-05-11,24.412315368652347,24.412315368652347,24.412315368652347,24.412315368652344,0,0.0,0
2005-05-12,23.63787841796875,23.63787841796875,23.63787841796875,23.63787841796875,0,0.0,0
2005-05-13,23.145055770874023,23.145055770874023,23.145055770874023,23.145055770874023,0,0.0,0
2005-05-16,23.29466438293457,23.29466438293457,23.29466438293457,23.29466438293457,0,0.0,0
2005-05-17,23.602678298950195,23.602678298950195,23.602678298950195,23.602678298950195,0,0.0,0
2005-05-18,24.245105743408203,24.245105743408203,24.245105743408203,24.245105743408203,0,0.0,0
2005-05-19,24.13070297241211,24.13070297241211,24.13070297241211,24.13070297241211,0,0.0,0
2005-05-20,24.007497787475586,24.007497787475586,24.007497787475586,24.007497787475586,0,0.0,0
2005-05-23,24.28030776977539,24.28030776977539,24.28030776977539,24.28030776977539,0,0.0,0
2005-05-24,24.20990753173828,24.20990753173828,24.20990753173828,24.20990753173828,0,0.0,0
2005-05-25,23.919492721557617,23.919492721557617,23.919492721557617,23.919492721557617,0,0.0,0
2005-05-26,24.192304611206055,24.192304611206055,24.192304611206055,24.192304611206055,0,0.0,0
2005-05-27,24.306711196899418,24.306711196899418,24.306711196899418,24.306711196899414,0,0.0,0
2005-05-31,24.20990753173828,24.20990753173828,24.20990753173828,24.20990753173828,0,0.0,0
2005-06-01,24.58832168579102,24.58832168579102,24.58832168579102,24.588321685791016,0,0.0,0
2005-06-02,24.526723861694336,24.526723861694336,24.526723861694336,24.526723861694336,0,0.0,0
2005-06-03,24.429916381835938,24.429916381835938,24.429916381835938,24.429916381835938,0,0.0,0
2005-06-06,24.412315368652347,24.412315368652347,24.412315368652347,24.412315368652344,0,0.0,0
2005-06-07,24.45632362365723,24.45632362365723,24.45632362365723,24.456323623657227,0,0.0,0
2005-06-08,24.306711196899418,24.306711196899418,24.306711196899418,24.306711196899414,0,0.0,0
2005-06-09,24.28030776977539,24.28030776977539,24.28030776977539,24.28030776977539,0,0.0,0
2005-06-10,24.403509140014652,24.403509140014652,24.403509140014652,24.40350914001465,0,0.0,0
2005-06-13,24.64112663269043,24.64112663269043,24.64112663269043,24.64112663269043,0,0.0,0
2005-06-14,24.76433181762695,24.76433181762695,24.76433181762695,24.764331817626953,0,0.0,0
2005-06-15,24.96674156188965,24.96674156188965,24.96674156188965,24.96674156188965,0,0.0,0
2005-06-16,25.33636093139648,25.33636093139648,25.33636093139648,25.336360931396484,0,0.0,0
2005-06-17,25.26594734191894,25.26594734191894,25.26594734191894,25.265947341918945,0,0.0,0
2005-06-20,24.98433876037598,24.98433876037598,24.98433876037598,24.984338760375977,0,0.0,0
2005-06-21,24.81713104248047,24.81713104248047,24.81713104248047,24.81713104248047,0,0.0,0
2005-06-22,24.79073143005371,24.79073143005371,24.79073143005371,24.79073143005371,0,0.0,0
2005-06-23,24.271509170532227,24.271509170532227,24.271509170532227,24.271509170532227,0,0.0,0
2005-06-24,24.042695999145508,24.042695999145508,24.042695999145508,24.042695999145508,0,0.0,0
2005-06-27,24.02509880065918,24.02509880065918,24.02509880065918,24.02509880065918,0,0.0,0
2005-06-28,24.46511459350586,24.46511459350586,24.46511459350586,24.46511459350586,0,0.0,0
2005-06-29,24.438713073730472,24.438713073730472,24.438713073730472,24.43871307373047,0,0.0,0
2005-06-30,24.17470932006836,24.17470932006836,24.17470932006836,24.17470932006836,0,0.0,0
2005-07-01,24.253910064697266,24.253910064697266,24.253910064697266,24.253910064697266,0,0.0,0
2005-07-05,24.36831474304199,24.36831474304199,24.36831474304199,24.368314743041992,0,0.0,0
2005-07-06,24.341911315917965,24.341911315917965,24.341911315917965,24.34191131591797,0,0.0,0
2005-07-07,24.421113967895508,24.421113967895508,24.421113967895508,24.421113967895508,0,0.0,0
2005-07-08,24.922739028930664,24.922739028930664,24.922739028930664,24.922739028930664,0,0.0,0
2005-07-11,25.34515762329102,25.34515762329102,25.34515762329102,25.345157623291016,0,0.0,0
2005-07-12,25.30995750427246,25.30995750427246,25.30995750427246,25.30995750427246,0,0.0,0
2005-07-13,25.23955726623535,25.23955726623535,25.23955726623535,25.23955726623535,0,0.0,0
2005-07-14,25.195550918579105,25.195550918579105,25.195550918579105,25.1955509185791,0,0.0,0
2005-07-15,25.09875106811523,25.09875106811523,25.09875106811523,25.098751068115234,0,0.0,0
2005-07-18,25.072345733642578,25.072345733642578,25.072345733642578,25.072345733642578,0,0.0,0
2005-07-19,25.582767486572266,25.582767486572266,25.582767486572266,25.582767486572266,0,0.0,0
2005-07-20,26.057992935180664,26.057992935180664,26.057992935180664,26.057992935180664,0,0.0,0
2005-07-21,25.846778869628903,25.846778869628903,25.846778869628903,25.846778869628906,0,0.0,0
2005-07-22,26.119592666625977,26.119592666625977,26.119592666625977,26.119592666625977,0,0.0,0
2005-07-25,25.829179763793945,25.829179763793945,25.829179763793945,25.829179763793945,0,0.0,0
2005-07-26,25.69717025756836,25.69717025756836,25.69717025756836,25.69717025756836,0,0.0,0
2005-07-27,25.908380508422855,25.908380508422855,25.908380508422855,25.90838050842285,0,0.0,0
2005-07-28,26.29559898376465,26.29559898376465,26.29559898376465,26.29559898376465,0,0.0,0
2005-07-29,26.11079216003418,26.11079216003418,26.11079216003418,26.11079216003418,0,0.0,0
2005-08-01,26.11079216003418,26.11079216003418,26.11079216003418,26.11079216003418,0,0.0,0
2005-08-02,26.454008102416992,26.454008102416992,26.454008102416992,26.454008102416992,0,0.0,0
2005-08-03,26.445207595825195,26.445207595825195,26.445207595825195,26.445207595825195,0,0.0,0
2005-08-04,26.154794692993164,26.154794692993164,26.154794692993164,26.154794692993164,0,0.0,0
2005-08-05,25.89958381652832,25.89958381652832,25.89958381652832,25.89958381652832,0,0.0,0
2005-08-08,25.934783935546875,25.934783935546875,25.934783935546875,25.934783935546875,0,0.0,0
2005-08-09,25.978788375854492,25.978788375854492,25.978788375854492,25.978788375854492,0,0.0,0
2005-08-10,26.101991653442383,26.101991653442383,26.101991653442383,26.101991653442383,0,0.0,0
2005-08-11,26.357204437255863,26.357204437255863,26.357204437255863,26.35720443725586,0,0.0,0
2005-08-12,26.11079216003418,26.11079216003418,26.11079216003418,26.11079216003418,0,0.0,0
2005-08-15,26.128395080566406,26.128395080566406,26.128395080566406,26.128395080566406,0,0.0,0
2005-08-16,25.644367218017575,25.644367218017575,25.644367218017575,25.644367218017578,0,0.0,0
2005-08-17,25.512365341186523,25.512365341186523,25.512365341186523,25.512365341186523,0,0.0,0
2005-08-18,25.28355598449707,25.28355598449707,25.28355598449707,25.28355598449707,0,0.0,0
2005-08-19,25.327560424804684,25.327560424804684,25.327560424804684,25.327560424804688,0,0.0,0
2005-08-22,25.389162063598633,25.389162063598633,25.389162063598633,25.389162063598633,0,0.0,0
2005-08-23,24.98433876037598,24.98433876037598,24.98433876037598,24.984338760375977,0,0.0,0
2005-08-24,24.755529403686523,24.755529403686523,24.755529403686523,24.755529403686523,0,0.0,0
2005-08-25,24.799531936645508,24.799531936645508,24.799531936645508,24.799531936645508,0,0.0,0
2005-08-26,24.632328033447266,24.632328033447266,24.632328033447266,24.632328033447266,0,0.0,0
2005-08-29,24.8259334564209,24.8259334564209,24.8259334564209,24.8259334564209,0,0.0,0
